	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
110	5.000145382466785	44.5331685940928	2.0	2.0	0.9824176	1.0	[0.15, 0.15, 0.024744180627987177, 0.06985484785928188]	-2.433463210964182	0.013649263085064006	30.0	1.484942589244053
111	3.179030823948456	45.83844674181842	1.0	2.0	0.98225776	1.0	[0.15, 0.15, 0.06996002457478696, 0.027679350780934482]	-1.8211145585183288	0.011908605272100154	30.0	1.3052781477256203
112	-0.6499141906151085	47.30637927750995	0.0	2.0	0.98209792	1.0	[0.15, 0.15, 0.10712509044239563, 0.004463758899364201]	-3.8289450145635646	0.02387123470732282	33.0	1.4679325356915207
113	-4.866354836377323	48.81958274046579	0.0	2.0	0.98193808	1.0	[0.15, 0.15, 0.06577672243035748, 0.004980001473296974]	-4.216440645762215	0.018577699843585743	36.0	1.5132034629558397
114	-8.157772224498224	50.31447512442288	1.0	2.0	0.98177824	1.0	[0.15, 0.15, 0.07381765083220804, 0.009866509804125269]	-3.2914173881209003	0.006577733026575057	36.0	1.4948923839570885
115	-9.853526925941274	51.62404181715815	2.0	2.0	0.9816184	1.0	[0.15, 0.15, 0.04014824713568799, 0.06696161024269047]	-1.6957547014430505	0.013083307054271414	36.0	1.3095666927352758
116	-12.40016202625593	52.86371070463127	2.0	2.0	0.98145856	1.0	[0.15, 0.15, 0.018452278121857898, 0.15]	-2.5466351003146555	0.014906075398033548	36.0	1.2396688874731252
117	-17.737517728952323	54.02199629077866	0.0	2.0	0.98129872	1.0	[0.15, 0.08708364164212933, 0.006102433637323148, 0.15]	-5.337355702696391	0.014660242073421976	39.0	1.1582855861473869
118	-23.292349022933266	55.38049101415867	0.0	2.0	0.98113888	1.0	[0.15, 0.07685850593124881, 0.006193789094286542, 0.15]	-5.554831293980944	0.009938125666217905	42.0	1.3584947233800146
119	-26.07222183764284	56.88965796469222	1.0	2.0	0.98097904	1.0	[0.15, 0.15, 0.016552789430408662, 0.15]	-2.779872814709575	0.012810013808038673	42.0	1.509166950533544
120	-3.696845654537873	1.186752567570014	2.0	3.0	0.9808192	1.0	[0.15, 0.10295556298467522, 0.012220230697279549, 0.15]	-3.696845654537873	0.012650538167145935	0.0	1.186752567570014
121	-5.996367451044429	2.679345371359461	1.0	3.0	0.98065936	1.0	[0.15, 0.15, 0.02089818279776972, 0.15]	-2.2995217965065557	0.012155816849570629	0.0	1.492592803789447
122	-10.907523402603573	4.110952179320861	2.0	3.0	0.98049952	1.0	[0.15, 0.09556052123335204, 0.008078679523106544, 0.15]	-4.911155951559144	0.012541748756233831	0.0	1.4316068079614004
123	-18.50341178313854	5.493438617612755	2.0	3.0	0.98033968	1.0	[0.15, 0.0362201872957493, 0.004718485381212995, 0.15]	-7.595888380534966	0.015705303453263434	0.0	1.3824864382918935
